Index,Filename,AVG CPU Cycles / ms,AVG MEM Changes / ms,AVG Wattage,Length of observation period,AVG Raleway Load Time,AVG Montserrat Load Time,AVG SourceSans Load Time
176,input/WOFF2\Firefox 2023-05-22 08.51 profile(1).json,29181156,3620.3174603174602,0.003002158334,192.63,105.825,130.083,143.977
177,input/WOFF2\Firefox 2023-05-22 08.51 profile(2).json,27501892,4167.15294117647,0.002660270833,166.301,82.865,118.24,122.332
178,input/WOFF2\Firefox 2023-05-22 08.51 profile.json,28663737,6348.781065088758,0.0027622333329999998,169.664,69.693,123.196,127.804
179,input/WOFF2\Firefox 2023-05-22 08.52 profile(1).json,28825065,5710.08,0.002848216667,176.177,87.463,125.684,133.308
180,input/WOFF2\Firefox 2023-05-22 08.52 profile.json,27862891,4430.571428571428,0.002612516667,160.63,99.274,103.758,118.575
181,input/WOFF2\Firefox 2023-05-22 08.53 profile(1).json,26402516,7376.111111111111,0.0024690124999999998,156.659,90.743,106.392,106.981
182,input/WOFF2\Firefox 2023-05-22 08.53 profile(2).json,26342616,4227.012987012987,0.002557195833,156.018,104.516,114.935,111.584
183,input/WOFF2\Firefox 2023-05-22 08.53 profile.json,28928027,5439.705521472392,0.0027805625,168.363,76.573,124.074,124.228
184,input/WOFF2\Firefox 2023-05-22 08.54 profile(1).json,25776199,6882.721088435374,0.002556933333,146.391,85.773,105.154,110.714
185,input/WOFF2\Firefox 2023-05-22 08.54 profile(2).json,28499406,5205.333333333333,0.002618108333,176.793,83.436,123.016,136.958
186,input/WOFF2\Firefox 2023-05-22 08.54 profile.json,27686871,4609.551515151516,0.002481979167,153.913,69.387,113.442,118.176
187,input/WOFF2\Firefox 2023-05-22 08.55 profile(1).json,28064559,3777.9891891891893,0.002640416667,179.802,88.335,128.859,137.231
188,input/WOFF2\Firefox 2023-05-22 08.55 profile.json,28280457,9394.453333333333,0.0026522,163.152,101.956,119.452,120.706
189,input/WOFF2\Firefox 2023-05-22 08.56 profile(1).json,27334606,6273.74358974359,0.002378716666,152.03,86.728,103.207,111.511
190,input/WOFF2\Firefox 2023-05-22 08.56 profile(2).json,26997563,4335.707317073171,0.0024819875,155.481,89.876,103.692,113.198
191,input/WOFF2\Firefox 2023-05-22 08.56 profile.json,29885777,6714.390804597701,0.002588879167,153.127,95.999,112.142,122.71
192,input/WOFF2\Firefox 2023-05-22 08.57 profile(1).json,26636067,4365.316770186336,0.002677716667,160.944,72.85,115.096,120.832
193,input/WOFF2\Firefox 2023-05-22 08.57 profile.json,29190837,4031.3435897435897,0.002889579167,187.228,95.039,131.954,143.326
194,input/WOFF2\Firefox 2023-05-22 08.58 profile(1).json,25906932,3511.5238095238096,0.002893708333,180.418,127.677,126.094,130.061
195,input/WOFF2\Firefox 2023-05-22 08.58 profile(2).json,27991483,6281.6,0.0026070375,162.322,83.218,110.02,122.44
196,input/WOFF2\Firefox 2023-05-22 08.58 profile.json,28085477,6990.0759493670885,0.002493391667,155.097,69.189,107.251,111.255
197,input/WOFF2\Firefox 2023-05-22 08.59 profile(1).json,26384621,4292.968944099379,0.0026124625,166.703,77.227,115.93,123.085
198,input/WOFF2\Firefox 2023-05-22 08.59 profile.json,30179838,6664.780487804878,0.0026178875,156.676,84.591,101.415,111.712
199,input/WOFF2\Firefox 2023-05-22 09.00 profile(1).json,28624661,3828.0,0.002802533333,179.984,89.198,122.65,135.138
